query_id,permutation_id,doc_1,click_prob_1,relevance_score1,doc_2,click_prob_2,relevance_score2,doc_3,click_prob_3,relevance_score3,doc_4,click_prob_4,relevance_score4,doc_5,click_prob_5,relevance_score5,doc_6,click_prob_6,relevance_score6,doc_7,click_prob_7,relevance_score7,doc_8,click_prob_8,relevance_score8,doc_9,click_prob_9,relevance_score9,doc_10,click_prob_10,relevance_score10
11243,2,7,0.109,1,3,0.171,2,2,0.134,2,5,0.095,2,11,0.045,1,8,0.032,1,1,0.031,2,10,0.016,1,6,0.013,1,4,0.017,2
11244,1,10,0.19,2,11,0.098,1,1,0.048,0,3,0.095,2,9,0.078,2,5,0.056,2,6,0.031,2,7,0.028,2,8,0.008,0,2,0.017,2
11244,2,6,0.19,2,7,0.171,2,11,0.077,1,10,0.095,2,3,0.078,2,9,0.056,2,1,0.011,0,8,0.01,0,2,0.022,2,5,0.017,2
11245,1,1,0.109,1,3,0.098,1,4,0.25,3,2,0.177,3,10,0.078,2,5,0.032,1,11,0.018,1,7,0.1,4,6,0.022,2,9,0.031,3
11245,2,10,0.19,2,5,0.098,1,1,0.077,1,7,0.34,4,9,0.146,3,11,0.032,1,6,0.031,2,4,0.052,3,3,0.013,1,2,0.031,3
11246,1,9,0.19,2,2,0.317,3,11,0.077,1,5,0.095,2,3,0.146,3,12,0.032,1,4,0.057,3,1,0.028,2,6,0.042,3,10,0.017,2
11246,2,11,0.109,1,3,0.317,3,5,0.134,2,9,0.095,2,4,0.146,3,12,0.032,1,6,0.057,3,1,0.028,2,2,0.042,3,10,0.017,2
11247,1,10,0.109,1,6,0.098,1,3,0.048,0,9,0.095,2,2,0.028,0,4,0.032,1,8,0.018,1,5,0.028,2,7,0.022,2,1,0.01,1
11247,2,4,0.109,1,8,0.098,1,9,0.134,2,1,0.054,1,7,0.078,2,6,0.032,1,10,0.018,1,2,0.01,0,5,0.022,2,3,0.006,0
11249,1,4,0.19,2,6,0.098,1,8,0.077,1,10,0.095,2,3,0.078,2,13,0.056,2,11,0.031,2,12,0.028,2,7,0.022,2,1,0.017,2
11249,2,8,0.109,1,1,0.171,2,13,0.134,2,4,0.095,2,12,0.078,2,7,0.056,2,10,0.031,2,11,0.028,2,6,0.013,1,3,0.017,2
11251,1,1,0.109,1,8,0.098,1,5,0.077,1,10,0.054,1,6,0.028,0,7,0.032,1,9,0.011,0,3,0.016,1,2,0.008,0,4,0.006,0
11251,2,3,0.109,1,6,0.061,0,9,0.048,0,10,0.054,1,1,0.045,1,2,0.02,0,4,0.011,0,8,0.016,1,5,0.013,1,7,0.01,1
11256,1,5,0.068,0,8,0.098,1,12,0.134,2,10,0.095,2,7,0.078,2,3,0.02,0,11,0.011,0,2,0.028,2,1,0.022,2,6,0.01,1
11256,2,6,0.109,1,5,0.061,0,10,0.134,2,11,0.034,0,3,0.028,0,1,0.056,2,12,0.031,2,2,0.028,2,8,0.013,1,7,0.017,2
11259,1,10,0.068,0,8,0.098,1,7,0.134,2,4,0.095,2,1,0.078,2,2,0.032,1,9,0.031,2,11,0.016,1,3,0.013,1,6,0.01,1
11259,2,4,0.19,2,1,0.171,2,7,0.134,2,6,0.054,1,11,0.045,1,10,0.02,0,8,0.018,1,9,0.028,2,2,0.013,1,3,0.01,1
11265,1,8,0.068,0,1,0.61,4,5,0.048,0,9,0.095,2,10,0.045,1,12,0.032,1,11,0.011,0,7,0.028,2,4,0.013,1,6,0.006,0
11265,2,12,0.109,1,1,0.61,4,9,0.134,2,6,0.034,0,4,0.045,1,7,0.056,2,5,0.011,0,8,0.01,0,11,0.008,0,10,0.01,1
11266,1,3,0.109,1,8,0.098,1,1,0.077,1,6,0.054,1,7,0.045,1,5,0.056,2,4,0.031,2,10,0.028,2,9,0.022,2,2,0.017,2
11266,2,7,0.109,1,2,0.171,2,5,0.134,2,1,0.054,1,4,0.078,2,8,0.032,1,6,0.018,1,3,0.016,1,10,0.022,2,9,0.017,2
11269,1,9,0.109,1,12,0.098,1,4,0.134,2,8,0.054,1,11,0.045,1,3,0.056,2,5,0.018,1,10,0.028,2,2,0.022,2,7,0.017,2
11269,2,2,0.19,2,4,0.171,2,3,0.134,2,12,0.054,1,5,0.045,1,11,0.032,1,9,0.018,1,7,0.028,2,8,0.013,1,10,0.017,2
11274,1,2,0.109,1,1,0.098,1,7,0.077,1,5,0.054,1,4,0.146,3,9,0.032,1,11,0.031,2,3,0.028,2,10,0.022,2,6,0.01,1
11274,2,10,0.19,2,7,0.098,1,11,0.134,2,2,0.054,1,9,0.045,1,1,0.032,1,6,0.018,1,5,0.016,1,4,0.042,3,3,0.017,2
11281,1,14,0.19,2,7,0.171,2,9,0.077,1,12,0.095,2,2,0.078,2,13,0.056,2,10,0.018,1,1,0.016,1,8,0.022,2,5,0.01,1
11281,2,12,0.19,2,8,0.171,2,10,0.077,1,9,0.054,1,5,0.045,1,7,0.056,2,13,0.031,2,2,0.028,2,1,0.013,1,14,0.017,2
11282,1,3,0.109,1,4,0.317,3,5,0.048,0,6,0.095,2,7,0.045,1,2,0.056,2,8,0.031,2,9,0.01,0,11,0.013,1,1,0.017,2
11282,2,8,0.19,2,5,0.061,0,7,0.077,1,4,0.177,3,2,0.078,2,3,0.032,1,11,0.018,1,6,0.028,2,1,0.022,2,9,0.006,0
11284,1,9,0.109,1,1,0.098,1,11,0.077,1,5,0.054,1,7,0.045,1,4,0.032,1,3,0.018,1,10,0.016,1,8,0.013,1,6,0.01,1
11284,2,7,0.109,1,6,0.098,1,9,0.077,1,10,0.054,1,8,0.045,1,3,0.032,1,5,0.018,1,4,0.016,1,11,0.013,1,1,0.01,1
11285,1,10,0.19,2,5,0.098,1,4,0.077,1,1,0.054,1,7,0.078,2,2,0.032,1,3,0.031,2,6,0.028,2,9,0.022,2,8,0.01,1
11285,2,6,0.19,2,1,0.098,1,7,0.134,2,8,0.054,1,4,0.045,1,5,0.032,1,9,0.031,2,2,0.016,1,10,0.022,2,3,0.017,2
11286,1,3,0.068,0,9,0.171,2,2,0.25,3,1,0.054,1,7,0.045,1,12,0.056,2,6,0.057,3,8,0.01,0,10,0.013,1,11,0.01,1
11286,2,8,0.068,0,2,0.317,3,10,0.077,1,3,0.034,0,6,0.146,3,11,0.032,1,7,0.018,1,1,0.016,1,12,0.022,2,9,0.017,2
11287,1,3,0.68,4,4,0.098,1,11,0.077,1,10,0.054,1,2,0.078,2,9,0.032,1,6,0.11,4,1,0.016,1,8,0.013,1,5,0.017,2
11287,2,5,0.19,2,11,0.098,1,4,0.077,1,8,0.054,1,1,0.045,1,2,0.056,2,3,0.11,4,6,0.1,4,9,0.013,1,10,0.01,1
11289,1,2,0.068,0,7,0.61,4,8,0.077,1,9,0.054,1,10,0.045,1,1,0.032,1,6,0.018,1,5,0.052,3,3,0.008,0,11,0.01,1
11289,2,11,0.109,1,10,0.098,1,2,0.048,0,1,0.054,1,5,0.146,3,3,0.02,0,9,0.018,1,6,0.016,1,7,0.08,4,8,0.01,1
11294,1,10,0.109,1,7,0.317,3,6,0.077,1,5,0.095,2,4,0.045,1,9,0.02,0,3,0.031,2,2,0.016,1,1,0.022,2,8,0.006,0
11294,2,7,0.354,3,9,0.061,0,5,0.134,2,6,0.054,1,8,0.028,0,4,0.032,1,1,0.031,2,10,0.016,1,2,0.013,1,3,0.017,2
11296,1,4,0.109,1,11,0.171,2,1,0.134,2,2,0.095,2,10,0.078,2,3,0.056,2,7,0.018,1,9,0.016,1,6,0.022,2,8,0.01,1
11296,2,8,0.109,1,3,0.171,2,7,0.077,1,11,0.095,2,2,0.078,2,10,0.056,2,4,0.018,1,6,0.028,2,9,0.013,1,1,0.017,2
11299,1,9,0.109,1,6,0.171,2,1,0.077,1,5,0.095,2,8,0.045,1,7,0.032,1,3,0.031,2,4,0.028,2,11,0.013,1,10,0.01,1
11299,2,3,0.19,2,7,0.098,1,9,0.077,1,6,0.095,2,4,0.078,2,11,0.032,1,8,0.018,1,10,0.016,1,1,0.013,1,5,0.017,2
11301,1,8,0.109,1,2,0.171,2,6,0.48,4,1,0.095,2,11,0.078,2,9,0.2,4,4,0.031,2,5,0.01,0,7,0.013,1,10,0.017,2
11301,2,7,0.109,1,9,0.61,4,6,0.48,4,1,0.095,2,11,0.078,2,5,0.02,0,2,0.031,2,10,0.028,2,8,0.013,1,4,0.017,2
11303,1,4,0.68,4,7,0.098,1,9,0.134,2,8,0.095,2,10,0.045,1,1,0.056,2,2,0.018,1,5,0.016,1,6,0.022,2,3,0.017,2
11303,2,8,0.19,2,7,0.098,1,10,0.077,1,1,0.095,2,6,0.078,2,2,0.032,1,9,0.031,2,3,0.028,2,5,0.013,1,4,0.06,4
11304,1,10,0.109,1,5,0.098,1,8,0.077,1,1,0.054,1,9,0.045,1,4,0.032,1,3,0.018,1,7,0.016,1,6,0.022,2,2,0.01,1
11304,2,2,0.109,1,5,0.098,1,4,0.077,1,1,0.054,1,6,0.078,2,9,0.032,1,7,0.018,1,10,0.016,1,3,0.013,1,8,0.01,1
11307,1,5,0.109,1,2,0.061,0,8,0.048,0,3,0.034,0,9,0.028,0,6,0.032,1,4,0.011,0,1,0.01,0,7,0.008,0,10,0.006,0
11307,2,5,0.109,1,10,0.061,0,9,0.048,0,2,0.034,0,7,0.028,0,8,0.02,0,3,0.011,0,1,0.01,0,4,0.008,0,6,0.01,1
11309,1,8,0.109,1,9,0.171,2,4,0.134,2,3,0.095,2,6,0.078,2,1,0.032,1,5,0.031,2,2,0.016,1,10,0.022,2,7,0.017,2
11309,2,8,0.109,1,9,0.171,2,4,0.134,2,7,0.095,2,5,0.078,2,10,0.056,2,3,0.031,2,2,0.016,1,1,0.013,1,6,0.017,2
11311,1,11,0.109,1,5,0.098,1,6,0.48,4,7,0.095,2,2,0.28,4,3,0.032,1,4,0.057,3,1,0.028,2,9,0.022,2,8,0.01,1
11311,2,4,0.354,3,5,0.098,1,11,0.077,1,7,0.095,2,8,0.045,1,3,0.032,1,1,0.031,2,9,0.028,2,2,0.08,4,6,0.06,4
11312,1,12,0.109,1,7,0.317,3,3,0.077,1,1,0.095,2,5,0.045,1,8,0.056,2,6,0.018,1,9,0.016,1,4,0.013,1,11,0.01,1
11312,2,12,0.109,1,6,0.098,1,4,0.077,1,9,0.054,1,3,0.045,1,8,0.056,2,5,0.018,1,11,0.016,1,1,0.022,2,7,0.031,3
11313,1,12,0.068,0,5,0.098,1,11,0.077,1,4,0.034,0,6,0.028,0,3,0.032,1,7,0.018,1,10,0.016,1,8,0.008,0,9,0.01,1
11313,2,3,0.109,1,12,0.061,0,5,0.077,1,11,0.054,1,10,0.045,1,4,0.02,0,7,0.018,1,8,0.01,0,6,0.008,0,9,0.01,1
11315,1,9,0.109,1,10,0.098,1,5,0.134,2,4,0.177,3,3,0.146,3,2,0.032,1,8,0.018,1,6,0.016,1,7,0.013,1,1,0.017,2
11315,2,8,0.109,1,2,0.098,1,1,0.134,2,4,0.177,3,5,0.078,2,6,0.032,1,3,0.057,3,7,0.016,1,10,0.013,1,9,0.01,1
11316,1,9,0.68,4,10,0.098,1,3,0.134,2,2,0.095,2,4,0.078,2,8,0.032,1,5,0.018,1,7,0.028,2,1,0.022,2,6,0.017,2
11316,2,1,0.19,2,5,0.098,1,9,0.48,4,6,0.095,2,7,0.078,2,4,0.056,2,2,0.031,2,10,0.016,1,8,0.013,1,3,0.017,2
11317,1,1,0.109,1,6,0.171,2,2,0.134,2,5,0.34,4,9,0.045,1,7,0.056,2,3,0.031,2,10,0.028,2,8,0.022,2,11,0.01,1
11317,2,6,0.19,2,9,0.098,1,1,0.077,1,2,0.095,2,10,0.078,2,7,0.056,2,5,0.11,4,8,0.028,2,3,0.022,2,11,0.01,1
11318,1,1,0.109,1,4,0.171,2,11,0.134,2,6,0.34,4,10,0.078,2,3,0.056,2,5,0.11,4,2,0.028,2,8,0.022,2,12,0.01,1
11318,2,4,0.19,2,1,0.098,1,10,0.134,2,6,0.34,4,2,0.078,2,8,0.056,2,3,0.031,2,5,0.1,4,11,0.022,2,12,0.01,1
11319,1,8,0.19,2,6,0.171,2,10,0.134,2,12,0.095,2,3,0.028,0,7,0.056,2,9,0.018,1,2,0.016,1,11,0.013,1,1,0.017,2
11319,2,2,0.109,1,1,0.171,2,7,0.134,2,6,0.095,2,9,0.045,1,11,0.032,1,8,0.031,2,3,0.01,0,12,0.022,2,10,0.017,2
11321,1,7,0.068,0,1,0.098,1,11,0.25,3,2,0.34,4,9,0.146,3,3,0.032,1,4,0.018,1,6,0.016,1,8,0.042,3,10,0.031,3
11321,2,7,0.068,0,1,0.098,1,6,0.077,1,11,0.177,3,3,0.045,1,8,0.104,3,10,0.057,3,9,0.052,3,4,0.013,1,2,0.06,4
11323,1,8,0.19,2,4,0.171,2,5,0.48,4,3,0.095,2,10,0.078,2,2,0.056,2,11,0.031,2,9,0.028,2,7,0.022,2,1,0.01,1
11323,2,9,0.19,2,7,0.171,2,11,0.134,2,4,0.095,2,2,0.078,2,10,0.056,2,8,0.031,2,5,0.1,4,3,0.022,2,1,0.01,1
11324,1,2,0.109,1,1,0.171,2,8,0.134,2,6,0.095,2,4,0.078,2,3,0.032,1,9,0.11,4,5,0.028,2,7,0.022,2,10,0.01,1
11324,2,10,0.109,1,5,0.171,2,4,0.134,2,9,0.34,4,3,0.045,1,8,0.056,2,6,0.031,2,7,0.028,2,2,0.013,1,1,0.017,2
11325,1,6,0.109,1,7,0.171,2,9,0.077,1,5,0.054,1,10,0.045,1,1,0.056,2,2,0.018,1,4,0.016,1,3,0.013,1,8,0.01,1
11325,2,10,0.109,1,8,0.098,1,1,0.134,2,5,0.054,1,7,0.078,2,4,0.032,1,9,0.018,1,2,0.016,1,6,0.013,1,3,0.01,1
11327,1,4,0.109,1,3,0.061,0,2,0.077,1,8,0.095,2,10,0.078,2,9,0.032,1,11,0.031,2,5,0.016,1,7,0.008,0,6,0.017,2
11327,2,6,0.19,2,5,0.098,1,3,0.048,0,2,0.054,1,8,0.078,2,11,0.056,2,9,0.018,1,10,0.028,2,4,0.013,1,7,0.006,0
11334,1,2,0.109,1,9,0.061,0,1,0.077,1,5,0.054,1,7,0.146,3,3,0.104,3,8,0.018,1,6,0.01,0,4,0.008,0,11,0.01,1
11334,2,1,0.109,1,2,0.098,1,4,0.048,0,7,0.177,3,11,0.045,1,6,0.02,0,3,0.057,3,5,0.016,1,9,0.008,0,8,0.01,1
11335,1,12,0.109,1,13,0.171,2,8,0.077,1,2,0.054,1,1,0.045,1,10,0.056,2,5,0.031,2,6,0.016,1,9,0.042,3,7,0.01,1
11335,2,13,0.19,2,10,0.171,2,2,0.077,1,8,0.054,1,6,0.045,1,9,0.104,3,5,0.031,2,7,0.016,1,1,0.013,1,12,0.01,1
11338,1,3,0.068,0,11,0.171,2,8,0.077,1,10,0.054,1,1,0.045,1,12,0.032,1,7,0.018,1,5,0.016,1,4,0.013,1,9,0.01,1
11338,2,8,0.109,1,4,0.098,1,3,0.048,0,10,0.054,1,5,0.045,1,9,0.032,1,1,0.018,1,12,0.016,1,11,0.022,2,7,0.01,1
11339,1,7,0.109,1,8,0.171,2,4,0.134,2,11,0.095,2,12,0.078,2,2,0.032,1,5,0.031,2,13,0.01,0,9,0.013,1,3,0.01,1
11339,2,8,0.19,2,2,0.098,1,7,0.077,1,12,0.095,2,9,0.045,1,13,0.02,0,3,0.018,1,4,0.028,2,5,0.022,2,11,0.017,2
11343,1,5,0.19,2,9,0.098,1,3,0.077,1,2,0.177,3,8,0.078,2,10,0.032,1,11,0.018,1,6,0.016,1,4,0.042,3,7,0.01,1
11343,2,6,0.109,1,7,0.098,1,3,0.077,1,4,0.177,3,2,0.146,3,5,0.056,2,8,0.031,2,11,0.016,1,10,0.013,1,9,0.01,1
11344,1,4,0.19,2,1,0.171,2,5,0.077,1,8,0.054,1,7,0.078,2,9,0.104,3,6,0.031,2,2,0.016,1,3,0.022,2,10,0.01,1
11344,2,8,0.109,1,10,0.098,1,5,0.077,1,4,0.095,2,9,0.146,3,7,0.056,2,3,0.031,2,2,0.016,1,1,0.022,2,6,0.017,2
11346,1,1,0.068,0,10,0.171,2,2,0.134,2,6,0.054,1,9,0.078,2,7,0.02,0,11,0.018,1,8,0.028,2,5,0.022,2,4,0.01,1
11346,2,9,0.19,2,4,0.098,1,1,0.048,0,8,0.095,2,10,0.078,2,6,0.032,1,2,0.031,2,5,0.028,2,7,0.008,0,11,0.01,1
11347,1,1,0.19,2,11,0.061,0,6,0.134,2,2,0.34,4,3,0.078,2,9,0.032,1,5,0.031,2,7,0.028,2,8,0.08,4,10,0.01,1
11347,2,3,0.19,2,6,0.171,2,9,0.077,1,5,0.095,2,2,0.28,4,7,0.056,2,8,0.11,4,1,0.028,2,10,0.013,1,11,0.006,0
11348,1,13,0.19,2,6,0.171,2,5,0.134,2,1,0.095,2,4,0.078,2,7,0.056,2,9,0.057,3,12,0.016,1,3,0.013,1,10,0.017,2
11348,2,1,0.19,2,13,0.171,2,4,0.134,2,3,0.054,1,5,0.078,2,12,0.032,1,9,0.057,3,7,0.028,2,10,0.022,2,6,0.017,2
11349,1,1,0.19,2,4,0.098,1,3,0.077,1,8,0.095,2,5,0.146,3,11,0.032,1,7,0.031,2,6,0.028,2,2,0.008,0,9,0.01,1
11349,2,2,0.068,0,3,0.098,1,6,0.134,2,5,0.177,3,9,0.045,1,1,0.056,2,11,0.018,1,7,0.028,2,8,0.022,2,4,0.01,1
11350,1,8,0.068,0,7,0.061,0,2,0.134,2,3,0.034,0,6,0.028,0,5,0.02,0,4,0.018,1,9,0.01,0,11,0.08,4,10,0.006,0
11350,2,11,0.68,4,9,0.061,0,3,0.048,0,4,0.054,1,8,0.028,0,10,0.02,0,5,0.011,0,6,0.01,0,7,0.008,0,2,0.017,2
11352,1,4,0.109,1,6,0.098,1,9,0.077,1,12,0.095,2,11,0.078,2,3,0.056,2,2,0.018,1,1,0.028,2,13,0.022,2,5,0.01,1
11352,2,6,0.109,1,12,0.171,2,9,0.077,1,13,0.095,2,2,0.045,1,1,0.056,2,11,0.031,2,4,0.016,1,3,0.022,2,5,0.01,1
11356,1,1,0.109,1,6,0.171,2,10,0.134,2,11,0.095,2,7,0.078,2,4,0.056,2,3,0.031,2,9,0.016,1,5,0.022,2,2,0.06,4
11356,2,6,0.19,2,9,0.098,1,2,0.48,4,5,0.095,2,3,0.078,2,4,0.056,2,10,0.031,2,7,0.028,2,11,0.022,2,1,0.01,1
11357,1,11,0.19,2,3,0.098,1,10,0.134,2,9,0.054,1,8,0.045,1,6,0.056,2,4,0.031,2,1,0.016,1,5,0.022,2,2,0.01,1
11357,2,8,0.109,1,10,0.171,2,9,0.077,1,2,0.054,1,1,0.045,1,4,0.056,2,3,0.018,1,6,0.028,2,5,0.022,2,11,0.017,2
11359,1,3,0.19,2,11,0.098,1,8,0.134,2,4,0.054,1,9,0.045,1,5,0.032,1,10,0.018,1,1,0.028,2,6,0.022,2,7,0.017,2
11359,2,3,0.19,2,8,0.171,2,5,0.077,1,7,0.095,2,9,0.045,1,6,0.056,2,4,0.018,1,10,0.016,1,1,0.022,2,11,0.01,1
11360,1,1,0.068,0,9,0.061,0,11,0.048,0,3,0.034,0,6,0.028,0,4,0.056,2,8,0.011,0,10,0.028,2,7,0.008,0,2,0.006,0
11360,2,6,0.068,0,1,0.061,0,3,0.048,0,11,0.034,0,10,0.078,2,4,0.056,2,9,0.011,0,8,0.01,0,7,0.008,0,2,0.006,0
11362,1,10,0.354,3,4,0.098,1,11,0.25,3,9,0.177,3,3,0.146,3,8,0.032,1,5,0.031,2,13,0.016,1,7,0.042,3,12,0.017,2
11362,2,8,0.109,1,12,0.171,2,9,0.25,3,5,0.095,2,13,0.045,1,10,0.104,3,3,0.057,3,7,0.052,3,4,0.013,1,11,0.031,3
11363,1,3,0.354,3,7,0.171,2,6,0.25,3,10,0.177,3,9,0.078,2,2,0.056,2,8,0.018,1,1,0.028,2,12,0.042,3,5,0.031,3
11363,2,12,0.354,3,6,0.317,3,9,0.134,2,10,0.177,3,3,0.146,3,8,0.032,1,5,0.057,3,2,0.028,2,7,0.022,2,1,0.017,2
11364,1,2,0.19,2,10,0.171,2,8,0.25,3,1,0.177,3,11,0.078,2,7,0.104,3,9,0.031,2,3,0.052,3,4,0.022,2,5,0.031,3
11364,2,10,0.19,2,3,0.317,3,5,0.25,3,2,0.095,2,1,0.146,3,7,0.104,3,4,0.031,2,9,0.028,2,8,0.042,3,11,0.017,2
11365,1,8,0.354,3,10,0.317,3,4,0.25,3,9,0.054,1,2,0.146,3,3,0.056,2,1,0.031,2,5,0.052,3,6,0.042,3,7,0.031,3
11365,2,9,0.109,1,8,0.317,3,6,0.25,3,10,0.177,3,3,0.078,2,1,0.056,2,7,0.057,3,5,0.052,3,2,0.042,3,4,0.031,3
11366,1,4,0.109,1,8,0.171,2,7,0.077,1,2,0.054,1,12,0.045,1,13,0.032,1,1,0.018,1,9,0.016,1,5,0.022,2,6,0.01,1
11366,2,5,0.19,2,2,0.098,1,13,0.077,1,4,0.054,1,1,0.045,1,7,0.032,1,8,0.031,2,6,0.016,1,12,0.013,1,9,0.01,1
11368,1,10,0.354,3,4,0.171,2,8,0.25,3,3,0.095,2,13,0.146,3,2,0.104,3,12,0.057,3,6,0.028,2,1,0.042,3,5,0.01,1
11368,2,6,0.19,2,3,0.171,2,4,0.134,2,8,0.177,3,12,0.146,3,1,0.104,3,2,0.057,3,13,0.052,3,10,0.042,3,5,0.01,1
11370,1,3,0.068,0,11,0.098,1,6,0.134,2,10,0.034,0,4,0.045,1,2,0.02,0,9,0.011,0,8,0.01,0,7,0.008,0,5,0.01,1
11370,2,7,0.068,0,8,0.061,0,11,0.077,1,5,0.054,1,2,0.028,0,10,0.02,0,4,0.018,1,6,0.028,2,9,0.008,0,3,0.006,0
11379,1,5,0.19,2,6,0.171,2,1,0.134,2,3,0.095,2,10,0.028,0,7,0.056,2,9,0.031,2,2,0.028,2,8,0.022,2,4,0.017,2
11379,2,3,0.19,2,9,0.171,2,10,0.048,0,7,0.095,2,2,0.078,2,4,0.056,2,6,0.031,2,8,0.028,2,1,0.022,2,5,0.017,2
11382,1,9,0.068,0,10,0.061,0,7,0.048,0,11,0.034,0,4,0.028,0,3,0.02,0,5,0.011,0,2,0.01,0,1,0.008,0,8,0.006,0
11382,2,7,0.068,0,10,0.061,0,11,0.048,0,9,0.034,0,4,0.028,0,2,0.02,0,3,0.011,0,5,0.01,0,1,0.008,0,8,0.006,0
11384,1,9,0.109,1,8,0.098,1,2,0.134,2,11,0.095,2,7,0.078,2,4,0.032,1,10,0.018,1,6,0.016,1,5,0.022,2,1,0.01,1
11384,2,8,0.109,1,1,0.098,1,7,0.134,2,9,0.054,1,2,0.078,2,10,0.032,1,11,0.031,2,4,0.016,1,5,0.022,2,6,0.01,1
11385,1,11,0.19,2,3,0.171,2,9,0.077,1,8,0.095,2,10,0.045,1,4,0.056,2,7,0.057,3,1,0.016,1,5,0.08,4,12,0.01,1
11385,2,4,0.19,2,1,0.098,1,10,0.077,1,3,0.095,2,7,0.146,3,9,0.032,1,12,0.018,1,8,0.028,2,5,0.08,4,11,0.017,2
11386,1,5,0.19,2,2,0.317,3,10,0.134,2,8,0.095,2,7,0.078,2,6,0.104,3,1,0.057,3,9,0.028,2,3,0.022,2,4,0.031,3
11386,2,8,0.19,2,6,0.317,3,1,0.25,3,3,0.095,2,9,0.078,2,2,0.104,3,7,0.031,2,4,0.052,3,10,0.022,2,5,0.017,2
11389,1,2,0.19,2,7,0.171,2,9,0.134,2,4,0.095,2,6,0.078,2,8,0.056,2,1,0.031,2,5,0.028,2,10,0.013,1,3,0.017,2
11389,2,9,0.19,2,4,0.171,2,2,0.134,2,3,0.095,2,7,0.078,2,1,0.056,2,5,0.031,2,8,0.028,2,10,0.013,1,6,0.017,2
11392,1,8,0.068,0,9,0.061,0,4,0.048,0,10,0.095,2,11,0.045,1,3,0.02,0,2,0.018,1,5,0.01,0,7,0.013,1,6,0.017,2
11392,2,8,0.068,0,10,0.171,2,7,0.077,1,9,0.034,0,3,0.028,0,6,0.056,2,4,0.011,0,5,0.01,0,11,0.013,1,2,0.01,1
11403,1,6,0.19,2,1,0.171,2,2,0.134,2,10,0.177,3,14,0.146,3,9,0.056,2,3,0.057,3,4,0.028,2,11,0.042,3,13,0.01,1
11403,2,6,0.19,2,3,0.317,3,2,0.134,2,10,0.177,3,9,0.078,2,1,0.056,2,4,0.031,2,11,0.052,3,14,0.042,3,13,0.01,1
11406,1,3,0.109,1,11,0.098,1,5,0.077,1,1,0.034,0,6,0.028,0,8,0.02,0,2,0.018,1,9,0.01,0,7,0.008,0,4,0.006,0
11406,2,1,0.068,0,11,0.098,1,5,0.077,1,3,0.054,1,6,0.028,0,9,0.02,0,4,0.011,0,2,0.016,1,8,0.008,0,7,0.006,0
11407,1,9,0.109,1,2,0.171,2,4,0.077,1,3,0.054,1,8,0.045,1,6,0.032,1,7,0.018,1,5,0.016,1,10,0.022,2,1,0.01,1
11407,2,8,0.109,1,6,0.098,1,9,0.077,1,10,0.095,2,5,0.045,1,7,0.032,1,3,0.018,1,2,0.028,2,4,0.013,1,1,0.01,1
11408,1,3,0.068,0,10,0.098,1,8,0.077,1,2,0.054,1,11,0.045,1,5,0.02,0,6,0.018,1,1,0.016,1,4,0.008,0,9,0.017,2
11408,2,4,0.068,0,6,0.098,1,2,0.077,1,10,0.054,1,8,0.045,1,5,0.02,0,3,0.011,0,9,0.028,2,1,0.013,1,11,0.01,1
11411,1,6,0.19,2,5,0.171,2,1,0.134,2,2,0.034,0,3,0.146,3,9,0.104,3,8,0.031,2,7,0.028,2,10,0.013,1,4,0.031,3
11411,2,3,0.354,3,5,0.171,2,10,0.077,1,6,0.095,2,8,0.078,2,7,0.056,2,1,0.031,2,4,0.052,3,2,0.008,0,9,0.031,3
11414,1,7,0.19,2,10,0.171,2,3,0.134,2,5,0.054,1,8,0.078,2,9,0.056,2,4,0.018,1,2,0.028,2,6,0.022,2,1,0.01,1
11414,2,8,0.19,2,4,0.098,1,5,0.077,1,7,0.095,2,2,0.078,2,3,0.056,2,9,0.031,2,10,0.028,2,1,0.013,1,6,0.017,2
11415,1,5,0.109,1,10,0.098,1,1,0.048,0,2,0.177,3,8,0.045,1,6,0.032,1,7,0.057,3,3,0.016,1,11,0.042,3,9,0.006,0
11415,2,2,0.354,3,10,0.098,1,1,0.048,0,9,0.034,0,3,0.045,1,5,0.032,1,8,0.018,1,11,0.052,3,7,0.042,3,6,0.01,1
11417,1,12,0.19,2,1,0.171,2,3,0.077,1,5,0.095,2,6,0.078,2,9,0.056,2,11,0.031,2,4,0.052,3,2,0.013,1,10,0.017,2
11417,2,1,0.19,2,10,0.171,2,2,0.077,1,6,0.095,2,12,0.078,2,3,0.032,1,4,0.057,3,5,0.028,2,9,0.022,2,11,0.017,2
11419,1,7,0.068,0,4,0.098,1,6,0.077,1,9,0.095,2,10,0.045,1,2,0.032,1,1,0.011,0,3,0.016,1,8,0.013,1,5,0.01,1
11419,2,3,0.109,1,8,0.098,1,6,0.077,1,7,0.034,0,1,0.028,0,4,0.032,1,2,0.018,1,5,0.016,1,9,0.022,2,10,0.01,1
11421,1,7,0.19,2,2,0.098,1,4,0.134,2,6,0.095,2,3,0.045,1,11,0.032,1,12,0.031,2,9,0.028,2,1,0.022,2,5,0.017,2
11421,2,4,0.19,2,5,0.171,2,12,0.134,2,2,0.054,1,9,0.078,2,3,0.032,1,1,0.031,2,6,0.028,2,11,0.013,1,7,0.017,2
11422,1,12,0.068,0,7,0.171,2,11,0.134,2,10,0.177,3,9,0.078,2,6,0.056,2,3,0.031,2,4,0.028,2,2,0.022,2,8,0.031,3
