query_id,permutation_id,doc_1,click_prob_1,relevance_score1,doc_2,click_prob_2,relevance_score2,doc_3,click_prob_3,relevance_score3,doc_4,click_prob_4,relevance_score4,doc_5,click_prob_5,relevance_score5,doc_6,click_prob_6,relevance_score6,doc_7,click_prob_7,relevance_score7,doc_8,click_prob_8,relevance_score8,doc_9,click_prob_9,relevance_score9,doc_10,click_prob_10,relevance_score10
14162,2,4,0,0.75,22,0,0.5,15,0,0.5,3,0,0.25,28,0,0.75,26,1,0.75,18,1,0.75,21,0,0.25,23,0,0.75,1,0,0.5
14163,1,31,0,0.5,32,1,0.75,28,0,0.0,11,0,0.75,16,0,0.5,20,0,0.75,7,0,0.5,19,0,0.0,9,0,0.75,5,0,0.5
14163,2,19,0,0.0,16,1,0.5,28,0,0.0,20,1,0.75,32,0,0.75,9,0,0.75,7,0,0.5,31,0,0.5,5,0,0.5,11,0,0.75
14164,1,8,0,0.25,2,0,0.0,30,0,0.5,15,0,0.75,1,0,0.5,21,0,0.75,10,1,0.75,23,0,0.25,20,0,0.75,12,0,0.5
14164,2,10,1,0.75,30,0,0.5,15,0,0.75,21,0,0.75,23,0,0.25,8,0,0.25,1,0,0.5,2,0,0.0,20,0,0.75,12,0,0.5
14165,1,14,0,0.5,12,0,0.5,1,0,0.5,18,0,0.5,3,0,0.75,5,0,0.25,26,0,0.5,17,0,0.5,16,0,0.5,23,0,0.5
14165,2,26,0,0.5,1,1,0.5,23,0,0.5,16,0,0.5,14,1,0.5,5,0,0.25,18,0,0.5,3,0,0.75,17,0,0.5,12,1,0.5
14166,1,28,0,0.25,26,0,0.0,24,0,0.0,45,0,0.0,10,0,0.75,31,0,0.0,44,0,0.0,37,0,0.25,41,0,0.0,8,0,0.5
14166,2,37,0,0.25,24,0,0.0,31,0,0.0,10,0,0.75,26,0,0.0,45,0,0.0,41,0,0.0,8,0,0.5,28,0,0.25,44,0,0.0
14167,1,19,0,0.75,13,0,0.75,41,0,0.25,4,0,0.25,8,0,0.5,31,0,0.75,16,0,0.25,50,0,0.75,6,0,0.5,39,0,0.5
14167,2,39,0,0.5,31,1,0.75,13,0,0.75,16,0,0.25,6,0,0.5,4,0,0.25,41,0,0.25,19,0,0.75,50,1,0.75,8,0,0.5
14168,1,6,0,0.25,3,1,0.75,23,1,0.5,5,0,0.75,29,0,0.5,26,0,0.5,28,0,0.5,20,0,0.25,9,0,0.25,15,0,0.25
14168,2,29,0,0.5,26,1,0.5,3,0,0.75,6,0,0.25,5,0,0.75,20,0,0.25,23,0,0.5,15,0,0.25,28,0,0.5,9,0,0.25
14169,1,27,0,0.25,3,0,0.5,4,0,0.25,9,0,0.5,11,0,0.25,13,0,0.0,30,0,0.25,14,0,0.5,20,0,0.25,29,0,0.75
14169,2,3,0,0.5,4,0,0.25,20,0,0.25,27,0,0.25,13,0,0.0,29,0,0.75,11,0,0.25,30,0,0.25,14,0,0.5,9,0,0.5
14170,1,50,0,0.5,52,0,0.0,44,0,0.75,6,0,0.5,2,0,0.25,26,0,0.25,19,0,0.5,45,1,0.5,27,0,0.75,42,0,0.75
14170,2,26,0,0.25,2,0,0.25,44,1,0.75,45,0,0.5,52,0,0.0,6,0,0.5,19,0,0.5,50,0,0.5,42,0,0.75,27,0,0.75
14171,1,29,1,0.75,16,1,0.75,20,0,0.5,12,0,0.25,6,1,0.75,25,0,0.25,27,0,0.25,33,0,0.25,32,0,0.25,31,0,0.5
14171,2,32,0,0.25,6,0,0.75,16,0,0.75,12,0,0.25,20,1,0.5,33,0,0.25,27,0,0.25,31,0,0.5,25,0,0.25,29,0,0.75
14172,1,2,0,0.75,14,0,0.25,19,1,0.25,15,0,0.25,30,0,0.5,29,0,0.5,23,0,0.25,27,0,0.5,9,0,0.25,11,0,0.5
14172,2,23,0,0.25,2,0,0.75,29,0,0.5,14,0,0.25,27,0,0.5,15,0,0.25,9,0,0.25,30,0,0.5,11,0,0.5,19,0,0.25
14173,1,17,0,0.5,9,0,0.5,24,0,0.5,14,0,0.5,7,0,0.5,2,0,0.5,18,0,0.5,5,0,0.5,3,0,0.5,26,0,0.5
14173,2,14,0,0.5,5,0,0.5,7,0,0.5,18,0,0.5,24,0,0.5,9,0,0.5,17,0,0.5,3,0,0.5,2,0,0.5,26,0,0.5
14174,1,23,0,0.25,28,0,0.0,14,0,0.25,30,0,0.0,3,0,0.25,17,0,0.5,18,0,0.5,27,1,0.5,26,0,0.25,12,0,0.5
14174,2,26,0,0.25,12,0,0.5,27,0,0.5,18,0,0.5,3,0,0.25,30,0,0.0,17,0,0.5,23,0,0.25,28,0,0.0,14,0,0.25
14175,1,28,0,0.25,34,1,0.75,18,0,0.5,24,0,0.25,30,0,0.0,12,0,0.5,17,0,0.5,26,1,0.5,15,0,0.25,11,0,0.5
14175,2,24,0,0.25,30,0,0.0,18,0,0.5,34,0,0.75,28,1,0.25,15,0,0.25,12,0,0.5,26,0,0.5,11,0,0.5,17,0,0.5
14176,1,7,0,0.25,19,0,0.25,11,0,0.75,3,0,0.25,28,0,0.75,12,0,0.25,13,0,0.25,24,0,0.5,10,0,0.25,15,0,0.5
14176,2,7,0,0.25,3,0,0.25,28,0,0.75,19,0,0.25,11,0,0.75,10,0,0.25,24,0,0.5,12,0,0.25,15,0,0.5,13,0,0.25
14177,1,15,0,0.5,24,0,0.75,2,0,0.5,19,1,1.0,1,0,0.75,12,0,0.75,23,0,0.75,18,0,0.5,17,0,0.75,22,0,0.5
14177,2,12,1,0.75,15,0,0.5,24,0,0.75,18,0,0.5,17,0,0.75,2,0,0.5,22,0,0.5,1,0,0.75,23,0,0.75,19,0,1.0
14178,1,61,0,0.75,31,0,0.75,50,0,0.75,10,0,0.5,40,0,0.5,52,0,0.25,23,0,0.5,38,0,0.25,41,1,0.75,48,0,0.25
14178,2,10,0,0.5,38,0,0.25,23,0,0.5,31,1,0.75,41,0,0.75,50,0,0.75,61,0,0.75,52,0,0.25,40,0,0.5,48,0,0.25
14179,1,5,0,0.25,16,1,0.25,21,0,0.5,3,1,0.5,11,0,0.25,15,0,0.5,17,0,0.0,4,0,0.0,19,0,0.0,18,0,0.0
14179,2,15,1,0.5,19,1,0.0,18,0,0.0,17,0,0.0,16,0,0.25,5,0,0.25,11,0,0.25,4,0,0.0,3,0,0.5,21,0,0.5
14180,1,40,1,0.25,42,0,0.25,13,0,0.0,1,0,0.5,21,0,0.25,16,0,0.25,31,0,0.25,35,0,0.0,24,0,0.25,51,0,0.25
14180,2,16,0,0.25,13,0,0.0,51,0,0.25,42,0,0.25,31,0,0.25,1,0,0.5,24,0,0.25,40,0,0.25,35,0,0.0,21,0,0.25
14181,1,42,0,0.25,11,0,0.0,8,0,0.0,19,0,0.0,10,0,0.0,37,0,0.25,39,0,0.5,7,0,0.25,35,0,0.25,34,0,0.25
14181,2,8,0,0.0,42,1,0.25,11,0,0.0,34,0,0.25,10,0,0.0,19,0,0.0,37,0,0.25,7,0,0.25,39,0,0.5,35,0,0.25
14182,1,23,0,0.5,2,0,0.5,3,0,0.5,20,1,0.75,22,0,0.5,27,0,0.5,15,0,0.75,16,0,0.5,25,0,0.25,17,0,0.5
14182,2,2,0,0.5,17,0,0.5,25,0,0.25,23,0,0.5,3,0,0.5,20,0,0.75,22,0,0.5,15,0,0.75,27,0,0.5,16,0,0.5
14183,1,17,0,0.5,30,0,0.5,9,0,0.75,26,0,0.75,32,0,0.5,28,0,0.5,27,0,0.75,25,0,0.75,19,0,1.0,35,0,0.5
14183,2,26,1,0.75,35,0,0.5,19,1,1.0,28,0,0.5,30,0,0.5,25,0,0.75,9,0,0.75,27,0,0.75,32,0,0.5,17,0,0.5
14184,1,13,0,0.75,7,0,0.25,20,0,0.25,33,0,0.5,34,0,0.75,17,0,0.5,5,0,0.75,31,0,0.25,25,0,0.25,29,0,0.25
14184,2,31,0,0.25,5,0,0.75,17,0,0.5,29,0,0.25,13,0,0.75,25,0,0.25,33,0,0.5,34,0,0.75,7,0,0.25,20,0,0.25
14185,1,10,0,0.5,15,0,0.5,2,0,0.25,8,0,0.5,1,1,0.75,20,0,0.5,21,0,0.25,4,0,0.25,7,0,0.25,18,0,0.75
14185,2,2,0,0.25,7,0,0.25,20,0,0.5,10,0,0.5,18,1,0.75,1,0,0.75,4,0,0.25,15,0,0.5,21,0,0.25,8,0,0.5
14186,1,13,0,0.0,20,0,0.5,12,0,0.25,18,0,0.5,31,0,0.0,49,0,0.5,32,0,0.25,8,0,0.25,23,0,0.25,28,0,0.25
14186,2,28,0,0.25,31,1,0.0,49,0,0.5,23,0,0.25,18,0,0.5,20,0,0.5,8,0,0.25,32,0,0.25,13,0,0.0,12,0,0.25
14187,1,36,0,0.5,21,0,0.0,28,0,0.25,7,0,0.25,33,1,0.25,9,0,0.5,25,0,0.5,14,0,0.75,24,0,0.5,10,0,0.5
14187,2,28,1,0.25,14,0,0.75,33,0,0.25,24,0,0.5,36,0,0.5,25,0,0.5,7,0,0.25,9,0,0.5,10,0,0.5,21,0,0.0
14188,1,33,1,0.75,10,0,0.75,38,1,0.5,32,1,0.75,14,0,0.5,36,0,0.5,30,0,0.25,19,0,0.75,11,0,0.25,16,0,0.5
14188,2,19,0,0.75,38,0,0.5,14,1,0.5,10,0,0.75,36,0,0.5,32,0,0.75,33,0,0.75,16,0,0.5,30,0,0.25,11,0,0.25
14189,1,21,0,0.5,19,0,0.5,11,0,0.75,31,0,0.0,18,0,0.0,14,0,0.0,15,0,0.0,20,0,0.25,36,0,0.0,37,0,0.5
14189,2,11,0,0.75,31,0,0.0,37,0,0.5,14,0,0.0,21,0,0.5,18,0,0.0,19,1,0.5,20,0,0.25,15,0,0.0,36,0,0.0
14190,1,13,0,0.5,18,0,0.5,11,1,0.75,3,0,0.25,9,0,0.25,15,0,0.0,4,0,0.25,17,0,0.75,2,0,0.5,6,0,0.25
14190,2,11,0,0.75,17,0,0.75,3,0,0.25,15,0,0.0,9,0,0.25,6,0,0.25,13,0,0.5,2,0,0.5,18,0,0.5,4,0,0.25
14191,1,14,0,1.0,1,1,1.0,31,0,0.25,10,0,0.5,39,0,0.5,12,0,0.25,28,0,0.5,5,0,0.5,34,0,0.5,38,0,1.0
14191,2,14,1,1.0,39,0,0.5,12,0,0.25,10,0,0.5,1,0,1.0,5,0,0.5,38,0,1.0,34,0,0.5,31,0,0.25,28,0,0.5
14192,1,13,1,0.75,12,0,0.5,6,0,0.25,21,0,0.0,10,0,0.5,18,0,0.75,17,0,0.25,11,0,0.5,22,0,0.5,2,0,0.5
14192,2,12,1,0.5,10,0,0.5,22,0,0.5,11,0,0.5,18,0,0.75,13,0,0.75,21,0,0.0,17,0,0.25,2,0,0.5,6,0,0.25
14193,1,34,0,0.5,6,1,0.25,1,0,0.5,32,0,0.5,18,0,0.25,19,0,0.5,24,0,0.5,17,0,0.25,12,0,0.5,7,0,0.5
14193,2,17,0,0.25,18,0,0.25,7,1,0.5,24,0,0.5,19,0,0.5,12,0,0.5,34,0,0.5,32,0,0.5,6,0,0.25,1,0,0.5
14194,1,2,0,0.0,7,0,0.0,4,0,0.0,11,0,0.5,5,0,0.0,3,0,0.0,13,0,0.0,12,0,0.0,6,0,0.0,10,0,0.0
14194,2,3,0,0.0,11,0,0.5,5,0,0.0,4,0,0.0,10,0,0.0,6,0,0.0,12,0,0.0,2,0,0.0,13,0,0.0,7,0,0.0
14195,1,25,1,0.0,27,0,0.25,15,0,0.25,7,1,0.75,32,0,0.5,6,0,0.5,18,0,0.0,1,0,0.25,23,0,0.0,17,0,0.25
14195,2,1,0,0.25,27,0,0.25,18,0,0.0,17,0,0.25,25,0,0.0,32,0,0.5,6,0,0.5,23,0,0.0,7,0,0.75,15,0,0.25
14196,1,2,0,0.0,36,0,0.25,29,0,0.0,44,0,0.0,7,0,0.0,37,0,0.0,46,0,0.25,18,0,0.0,23,0,0.25,20,0,0.5
14196,2,29,0,0.0,7,0,0.0,23,0,0.25,18,0,0.0,37,0,0.0,2,0,0.0,44,0,0.0,20,0,0.5,36,0,0.25,46,0,0.25
14197,1,42,0,0.0,16,0,0.5,6,0,0.0,9,0,0.5,5,0,0.5,29,0,0.75,32,0,0.0,34,0,0.5,28,0,0.25,11,0,0.25
14197,2,42,0,0.0,34,1,0.5,11,0,0.25,6,0,0.0,9,0,0.5,16,0,0.5,5,0,0.5,32,0,0.0,29,0,0.75,28,0,0.25
14199,1,45,0,0.25,26,0,0.5,29,0,0.5,25,0,0.75,40,0,0.75,8,0,0.5,21,0,0.5,30,0,0.5,18,0,0.5,1,0,0.5
14199,2,25,0,0.75,40,1,0.75,30,0,0.5,1,0,0.5,26,0,0.5,18,0,0.5,8,0,0.5,21,0,0.5,29,0,0.5,45,0,0.25
14200,1,2,0,0.25,19,0,0.5,32,0,0.25,13,0,0.5,30,0,0.5,27,0,0.75,7,0,1.0,23,0,0.5,24,0,0.25,1,0,0.75
14200,2,30,0,0.5,19,1,0.5,23,1,0.5,7,0,1.0,24,0,0.25,32,0,0.25,13,0,0.5,1,0,0.75,2,0,0.25,27,0,0.75
14201,1,16,1,0.75,47,0,0.5,48,1,0.5,13,0,0.5,1,0,0.25,15,0,0.5,55,0,0.75,59,0,0.75,9,0,0.75,39,0,0.75
14201,2,13,0,0.5,9,1,0.75,15,0,0.5,39,1,0.75,47,0,0.5,48,0,0.5,55,0,0.75,59,0,0.75,1,0,0.25,16,0,0.75
14202,1,19,0,0.75,5,0,0.75,20,0,0.5,45,0,0.75,18,0,0.75,22,0,0.75,7,0,0.25,38,0,1.0,3,0,0.75,46,0,0.25
14202,2,46,0,0.25,38,1,1.0,5,0,0.75,3,1,0.75,20,0,0.5,22,0,0.75,18,0,0.75,19,0,0.75,45,0,0.75,7,0,0.25
14203,1,20,0,0.0,2,0,0.0,6,1,1.0,1,0,0.0,3,0,0.0,25,0,0.25,24,0,0.75,17,0,0.0,16,0,0.0,15,0,0.0
14203,2,6,1,1.0,15,0,0.0,16,0,0.0,1,0,0.0,20,0,0.0,25,0,0.25,24,0,0.75,3,0,0.0,17,0,0.0,2,0,0.0
14204,1,11,0,0.25,20,0,0.0,29,0,0.25,14,0,0.0,27,0,0.25,24,0,0.25,9,0,0.0,12,0,0.0,6,0,0.5,25,0,0.25
14204,2,27,0,0.25,9,0,0.0,25,0,0.25,20,0,0.0,29,0,0.25,11,0,0.25,12,0,0.0,6,0,0.5,24,0,0.25,14,0,0.0
14205,1,63,0,0.25,48,0,0.25,57,0,0.0,18,0,0.5,1,1,0.5,40,0,0.0,25,0,0.25,27,0,0.25,51,0,0.5,15,0,0.25
14205,2,48,0,0.25,27,0,0.25,15,0,0.25,25,0,0.25,40,0,0.0,57,0,0.0,51,0,0.5,1,0,0.5,18,0,0.5,63,0,0.25
14206,1,7,0,0.0,8,0,0.0,27,0,0.0,17,0,0.25,20,0,0.0,6,0,0.0,18,0,0.25,5,0,0.25,11,0,0.0,1,0,0.0
14206,2,18,0,0.25,6,0,0.0,11,0,0.0,7,0,0.0,17,0,0.25,20,0,0.0,8,0,0.0,1,0,0.0,5,0,0.25,27,0,0.0
14207,1,10,0,0.75,12,0,0.5,16,0,0.5,6,1,0.25,24,0,0.5,26,0,0.25,29,0,0.5,42,0,0.5,15,0,0.5,34,0,0.0
14207,2,12,0,0.5,42,0,0.5,29,0,0.5,34,0,0.0,16,0,0.5,26,0,0.25,10,0,0.75,24,0,0.5,15,0,0.5,6,0,0.25
14208,1,19,0,0.5,13,0,0.5,5,0,0.75,4,0,0.5,14,0,0.75,18,1,1.0,2,0,0.5,9,0,0.5,7,0,1.0,3,0,0.75
14208,2,9,0,0.5,4,0,0.5,3,1,0.75,7,0,1.0,13,1,0.5,14,0,0.75,19,0,0.5,2,0,0.5,5,0,0.75,18,1,1.0
14209,1,6,0,0.0,11,0,0.25,10,0,0.0,7,0,0.0,26,1,0.0,14,0,0.0,19,0,0.25,28,0,0.25,8,0,0.0,30,0,0.0
14209,2,30,0,0.0,7,0,0.0,8,0,0.0,19,0,0.25,11,0,0.25,10,0,0.0,26,0,0.0,28,0,0.25,6,0,0.0,14,0,0.0
14210,1,22,0,0.0,12,0,0.0,19,0,0.0,6,0,0.0,28,0,0.25,33,0,0.25,8,0,0.25,1,0,0.0,24,0,0.0,11,0,0.5
14210,2,28,0,0.25,12,0,0.0,19,0,0.0,33,0,0.25,11,0,0.5,1,0,0.0,6,0,0.0,24,0,0.0,22,0,0.0,8,0,0.25
14211,1,13,0,0.5,6,0,0.25,17,0,0.25,7,0,0.25,21,0,0.0,22,0,0.75,5,0,0.5,2,0,0.0,20,0,0.5,15,0,0.0
14211,2,7,0,0.25,2,0,0.0,21,0,0.0,15,0,0.0,20,0,0.5,5,0,0.5,17,1,0.25,6,0,0.25,22,0,0.75,13,0,0.5
14212,1,3,1,1.0,7,0,0.5,17,0,0.75,16,0,0.0,43,0,0.25,8,0,0.0,20,0,0.25,35,0,0.25,38,0,0.25,25,0,0.0
14212,2,17,1,0.75,16,1,0.0,25,0,0.0,3,0,1.0,35,0,0.25,38,0,0.25,7,0,0.5,43,0,0.25,20,0,0.25,8,0,0.0
14213,1,44,0,0.5,19,0,0.5,28,0,0.75,7,0,0.25,34,0,0.5,3,0,0.5,50,0,0.25,11,0,0.75,40,0,0.25,10,0,0.25
14213,2,50,0,0.25,10,0,0.25,3,0,0.5,28,0,0.75,34,0,0.5,44,0,0.5,19,0,0.5,7,0,0.25,40,0,0.25,11,0,0.75
14214,1,34,0,0.5,22,0,0.25,32,1,0.5,35,0,0.25,10,0,0.5,9,1,0.5,11,0,0.5,13,0,0.75,14,0,0.75,16,0,0.25
14214,2,35,0,0.25,16,0,0.25,22,0,0.25,10,0,0.5,9,0,0.5,14,0,0.75,13,0,0.75,11,0,0.5,34,0,0.5,32,0,0.5
14215,1,17,0,0.5,18,0,0.25,9,0,0.5,21,0,0.5,11,0,0.25,19,0,0.5,7,0,0.5,1,0,0.5,6,0,0.5,22,0,0.25
14215,2,7,0,0.5,11,1,0.25,17,0,0.5,19,0,0.5,9,0,0.5,21,0,0.5,22,0,0.25,1,0,0.5,6,0,0.5,18,0,0.25
14216,1,6,0,0.5,16,0,0.5,25,1,0.75,24,0,0.5,10,1,0.75,28,0,0.5,5,0,0.5,22,0,0.5,23,0,0.75,3,0,0.25
14216,2,16,0,0.5,5,0,0.5,25,0,0.75,6,0,0.5,23,0,0.75,22,0,0.5,10,0,0.75,3,0,0.25,28,0,0.5,24,0,0.5
14217,1,8,0,0.25,44,0,0.5,16,0,0.5,36,0,0.25,57,0,0.25,43,0,0.5,23,0,0.5,7,0,0.5,54,0,0.25,32,0,0.5
14217,2,44,1,0.5,54,0,0.25,32,1,0.5,16,0,0.5,8,0,0.25,57,0,0.25,7,1,0.5,43,0,0.5,23,0,0.5,36,0,0.25
14218,1,8,0,0.75,25,0,0.5,28,1,0.5,21,0,0.5,19,0,0.5,27,0,0.5,9,0,0.5,6,0,0.25,20,0,0.5,3,0,1.0
14218,2,20,0,0.5,8,0,0.75,27,0,0.5,3,0,1.0,6,0,0.25,28,0,0.5,25,0,0.5,21,0,0.5,9,0,0.5,19,0,0.5
14219,1,13,0,0.5,17,0,0.5,28,0,0.25,19,0,0.5,33,0,0.25,35,0,0.5,39,0,0.25,41,0,0.25,26,0,0.0,1,0,0.25
14219,2,33,0,0.25,39,0,0.25,17,0,0.5,13,0,0.5,41,0,0.25,1,0,0.25,19,0,0.5,35,0,0.5,26,0,0.0,28,0,0.25
14220,1,10,1,0.5,23,0,0.5,21,1,0.25,17,0,0.5,15,0,0.5,2,0,1.0,13,0,0.5,1,0,1.0,8,0,0.25,12,0,0.25
14220,2,21,0,0.25,1,1,1.0,13,1,0.5,2,1,1.0,10,0,0.5,23,0,0.5,12,0,0.25,15,0,0.5,17,0,0.5,8,0,0.25
14221,1,3,0,0.0,2,1,0.75,1,0,0.25,22,0,0.5,19,0,0.75,11,0,0.25,18,0,0.0,6,0,0.0,7,0,0.5,4,0,0.0
14221,2,7,0,0.5,22,0,0.5,3,0,0.0,2,0,0.75,6,0,0.0,19,0,0.75,4,0,0.0,11,0,0.25,1,0,0.25,18,0,0.0
14222,1,17,0,0.5,13,0,0.5,8,0,1.0,27,1,1.0,4,0,0.75,21,0,0.0,16,0,0.75,20,0,1.0,9,0,1.0,18,0,0.25
14222,2,18,0,0.25,4,0,0.75,27,1,1.0,8,1,1.0,9,0,1.0,20,0,1.0,16,0,0.75,13,0,0.5,17,0,0.5,21,0,0.0
14223,1,30,0,0.25,26,1,0.25,9,0,0.25,20,0,0.75,35,0,0.5,1,1,0.5,36,0,0.25,25,0,0.75,38,0,0.5,7,0,0.25
14223,2,9,0,0.25,35,0,0.5,26,0,0.25,36,0,0.25,7,0,0.25,20,0,0.75,30,0,0.25,25,0,0.75,1,0,0.5,38,0,0.5
14224,1,5,0,0.0,19,0,0.75,28,1,0.5,22,0,0.75,9,0,0.0,1,0,0.5,21,0,0.75,13,0,0.0,20,0,0.0,6,0,0.75
14224,2,9,0,0.0,6,0,0.75,20,0,0.0,28,0,0.5,1,0,0.5,5,0,0.0,21,0,0.75,13,0,0.0,19,0,0.75,22,0,0.75
14225,1,7,0,0.0,8,0,0.5,12,1,0.75,36,0,0.25,1,0,0.25,35,0,0.5,18,0,0.25,15,0,0.25,28,0,0.75,40,0,0.75
14225,2,18,0,0.25,36,0,0.25,35,0,0.5,8,0,0.5,28,0,0.75,15,0,0.25,1,0,0.25,7,0,0.0,40,0,0.75,12,0,0.75
14226,1,4,0,0.5,1,0,0.25,32,0,0.5,23,0,0.0,28,0,0.5,14,0,0.75,15,0,0.25,5,0,0.5,36,0,0.75,35,0,0.5
14226,2,35,0,0.5,23,0,0.0,14,1,0.75,28,0,0.5,5,0,0.5,4,0,0.5,32,0,0.5,1,0,0.25,36,0,0.75,15,0,0.25
14227,1,29,1,0.5,11,0,0.75,25,0,0.0,23,0,0.0,27,1,1.0,8,1,0.25,6,0,0.25,13,0,0.5,22,0,0.75,2,0,0.0
14227,2,27,0,1.0,23,0,0.0,22,0,0.75,11,1,0.75,2,0,0.0,8,0,0.25,6,0,0.25,25,0,0.0,13,0,0.5,29,0,0.5
14228,1,10,0,0.75,14,1,1.0,23,0,0.75,26,0,0.5,25,0,0.75,28,1,0.75,9,0,0.5,2,0,0.75,15,0,0.5,8,0,0.75
14228,2,25,0,0.75,8,0,0.75,15,0,0.5,9,1,0.5,28,0,0.75,14,0,1.0,23,0,0.75,2,0,0.75,26,0,0.5,10,0,0.75
14229,1,44,0,0.5,1,1,0.75,19,1,0.5,26,0,0.75,22,0,0.5,39,0,0.5,9,0,0.5,34,0,0.75,4,0,0.75,42,0,0.5
14229,2,9,0,0.5,19,0,0.5,34,0,0.75,22,0,0.5,42,0,0.5,26,1,0.75,4,0,0.75,1,0,0.75,39,0,0.5,44,0,0.5
14230,1,10,0,0.25,14,0,0.5,44,0,0.25,21,0,0.75,50,0,0.25,13,0,0.5,46,1,0.75,48,0,0.5,43,0,0.75,6,0,0.75
14230,2,13,0,0.5,21,0,0.75,46,0,0.75,44,0,0.25,14,0,0.5,48,0,0.5,43,0,0.75,50,0,0.25,6,0,0.75,10,0,0.25
14231,1,47,0,0.25,26,0,0.25,37,0,0.0,31,0,0.25,46,0,0.25,33,0,0.0,65,0,0.5,29,0,0.25,19,0,0.5,24,0,0.0
14231,2,24,0,0.0,47,0,0.25,26,0,0.25,19,0,0.5,29,0,0.25,65,1,0.5,33,0,0.0,46,0,0.25,31,0,0.25,37,0,0.0
14232,1,11,0,0.75,19,0,0.25,15,1,0.5,6,1,0.25,16,0,1.0,9,0,0.25,22,0,0.75,5,0,0.25,17,0,0.5,10,0,0.0
14232,2,5,0,0.25,11,0,0.75,19,0,0.25,22,0,0.75,17,0,0.5,6,0,0.25,15,0,0.5,16,1,1.0,10,0,0.0,9,0,0.25
14233,1,13,0,0.0,14,0,0.5,25,0,0.0,5,0,0.0,15,0,0.0,1,0,0.0,24,0,0.0,22,0,0.0,11,0,0.0,2,0,0.0
14233,2,25,0,0.0,22,0,0.0,11,0,0.0,24,0,0.0,2,0,0.0,13,0,0.0,5,0,0.0,15,0,0.0,14,0,0.5,1,0,0.0
14234,1,33,0,0.25,17,0,0.25,2,1,0.5,38,0,0.25,23,1,0.5,35,0,0.5,37,0,0.5,7,0,0.5,28,0,0.5,39,0,0.75
14234,2,33,0,0.25,17,0,0.25,35,0,0.5,28,0,0.5,39,0,0.75,23,0,0.5,38,0,0.25,7,0,0.5,37,0,0.5,2,0,0.5
14235,1,24,0,0.75,22,0,0.5,31,0,0.25,4,1,0.75,47,0,0.5,16,0,0.75,26,1,0.75,30,1,0.75,20,0,0.75,43,0,0.75
14235,2,20,1,0.75,24,0,0.75,30,0,0.75,31,0,0.25,4,0,0.75,22,0,0.5,26,0,0.75,43,0,0.75,47,0,0.5,16,0,0.75
14236,1,32,0,0.75,2,1,0.75,17,0,0.75,9,0,0.75,24,0,0.5,8,0,0.75,26,0,0.25,7,0,0.25,15,0,0.5,19,0,0.5
14236,2,7,0,0.25,19,0,0.5,24,0,0.5,2,0,0.75,8,1,0.75,15,0,0.5,26,0,0.25,32,0,0.75,9,0,0.75,17,0,0.75
14237,1,22,0,0.5,3,0,0.75,2,0,0.75,8,0,0.75,43,0,0.5,29,0,0.5,10,0,0.5,20,0,0.25,30,0,0.5,34,0,0.75
14237,2,30,0,0.5,2,1,0.75,3,0,0.75,43,0,0.5,20,0,0.25,34,1,0.75,8,0,0.75,10,0,0.5,22,0,0.5,29,0,0.5
14238,1,38,0,0.25,13,0,0.25,43,0,0.25,16,0,0.25,35,0,0.0,30,0,0.25,40,0,0.0,4,0,0.0,6,0,0.0,5,0,0.25
14238,2,4,0,0.0,43,0,0.25,16,0,0.25,6,0,0.0,13,1,0.25,35,0,0.0,5,0,0.25,30,0,0.25,40,0,0.0,38,0,0.25
14239,1,1,1,0.5,24,0,0.25,12,0,0.25,2,0,0.5,3,0,0.5,10,0,0.0,6,0,0.5,23,0,0.0,8,0,0.5,4,0,0.75
14239,2,10,0,0.0,4,0,0.75,24,0,0.25,8,0,0.5,23,0,0.0,6,0,0.5,1,0,0.5,12,0,0.25,2,0,0.5,3,0,0.5
14240,1,29,0,0.75,21,0,0.5,37,0,0.5,26,0,0.5,24,0,0.5,27,0,0.5,35,0,0.5,10,0,0.5,25,0,0.75,34,0,0.75
14240,2,25,0,0.75,27,0,0.5,35,0,0.5,26,0,0.5,21,1,0.5,10,0,0.5,24,0,0.5,37,0,0.5,34,0,0.75,29,0,0.75
14241,1,40,0,0.25,4,0,0.25,17,0,0.0,20,0,0.0,42,0,0.25,11,0,0.5,6,0,0.0,28,0,0.0,35,0,0.25,15,0,0.0
14241,2,15,0,0.0,35,0,0.25,20,0,0.0,28,0,0.0,42,1,0.25,17,0,0.0,4,0,0.25,11,0,0.5,6,0,0.0,40,0,0.25
14242,1,20,0,0.25,28,0,0.75,12,0,0.25,33,1,1.0,4,0,0.75,37,0,0.5,31,0,0.25,9,0,0.25,3,0,0.25,13,0,0.75
14242,2,20,0,0.25,3,0,0.25,37,0,0.5,9,1,0.25,12,0,0.25,33,0,1.0,28,0,0.75,13,0,0.75,4,0,0.75,31,0,0.25
14243,1,25,0,0.5,27,1,0.5,8,0,0.5,12,0,0.0,30,0,0.75,28,0,0.75,16,0,0.0,19,0,0.5,6,0,0.75,7,0,0.75
14243,2,30,1,0.75,6,0,0.75,12,0,0.0,7,0,0.75,19,0,0.5,28,0,0.75,25,0,0.5,8,0,0.5,16,0,0.0,27,0,0.5
14244,1,20,1,1.0,31,0,0.25,2,0,0.75,7,0,0.75,29,0,0.25,39,0,1.0,19,0,0.5,34,0,0.5,8,0,0.5,25,0,0.5
