query_id,relevance_score,document_no,score
13982,2,29,3.98559558
13982,2,10,3.97887525
13982,2,27,3.97462909
13982,2,2,3.9719683
13983,0,40,3.23855592
13983,3,17,3.10296811
13983,1,22,3.04432847
13983,3,26,3.01613082
13983,3,12,2.87454623
13983,2,3,2.83860421
13983,0,10,2.77665488
13983,0,37,2.75604888
13983,0,32,2.75234621
13983,1,21,2.58983349
13984,2,13,2.62476949
13984,2,7,2.02660461
13984,1,24,1.98404996
13984,1,8,1.94297446
13984,2,12,1.90228373
13984,1,3,1.71612659
13984,1,31,1.54834719
13984,1,23,1.50454017
13984,1,5,1.49749656
13984,1,15,1.41052875
13985,3,30,3.04532417
13985,2,16,2.83876362
13985,2,23,2.75027345
13985,2,14,2.3360533
13985,3,3,2.33067286
13985,2,26,2.15900983
13985,2,1,2.08677173
13985,2,28,1.94959189
13985,2,20,1.91653774
13985,1,9,1.85827707
13986,2,45,2.22456616
13986,0,28,1.95893237
13986,0,48,1.84988344
13986,1,7,1.76499576
13986,1,43,1.76288505
13986,1,36,1.6473023
13986,0,18,1.59753042
13986,0,13,1.46972039
13986,0,30,1.46476854
13986,0,5,1.41687156
13987,2,27,3.11059327
13987,2,28,3.03593187
13987,2,24,2.95322994
13987,3,6,2.94313118
13987,2,7,2.92297289
13987,2,33,2.89617677
13987,2,23,2.8490655
13987,3,26,2.82219527
13987,3,34,2.79628746
13987,3,19,2.76370197
13988,3,49,2.17825609
13988,0,35,2.0433429
13988,0,39,2.0259255
13988,0,3,1.98464099
13988,0,55,1.86923637
13988,0,42,1.85701528
13988,0,11,1.8030616
13988,0,47,1.79707798
13988,0,20,1.76437248
13988,0,22,1.7338179
13989,3,12,4.41396132
13989,2,30,4.07760374
13989,2,36,3.99996182
13989,3,9,3.87337325
13989,3,33,3.85032483
13989,2,8,3.83881065
13989,2,31,3.83335032
13989,2,7,3.81560997
13989,2,15,3.80963277
13989,2,27,3.79305168
13990,0,42,1.20721576
13990,1,50,1.09969947
13990,0,31,1.05156875
13990,4,8,0.92821424
13990,0,47,0.92821424
13990,0,22,0.7939533
13990,2,18,0.6784477
13990,0,15,0.63493843
13990,2,33,0.6295714
13990,1,44,0.61964381
13991,0,27,0.50744919
13991,0,50,0.48239495
13991,0,20,0.45317644
13991,0,2,0.43223081
13991,0,38,0.42043442
13991,0,3,0.41786569
13991,0,57,0.41046389
13991,0,6,0.40855211
13991,0,16,0.40163987
13991,0,29,0.40002963
13992,4,24,3.8452128
13992,3,12,3.22244094
13992,1,26,3.17736651
13992,3,17,3.15348834
13992,2,34,3.12843336
13992,3,10,3.07424711
13992,2,29,3.06623992
13992,3,27,3.02289404
13992,2,2,3.01956088
13992,1,23,2.99901224
13993,3,5,2.75900741
13993,0,32,2.70606009
13993,0,8,2.57675957
13993,1,23,2.55881063
13993,3,28,2.50435523
13993,3,14,2.49474437
13993,3,12,2.49332395
13993,0,15,2.44506376
13993,2,20,2.38493415
13993,3,30,2.35429066
13994,2,6,2.30382627
13994,2,19,2.21029344
13994,4,21,2.1565229
13994,2,7,1.60175124
13994,3,18,1.41577599
13994,2,28,1.27679206
13994,0,27,0.94122401
13994,2,5,0.93690863
13994,0,29,0.68571071
13994,0,25,0.67469941
13995,2,29,2.54104197
13995,1,20,2.51784179
13995,1,39,2.45087394
13995,0,37,2.31073219
13995,1,26,2.21603193
13995,1,11,2.18396985
13995,0,10,2.13325586
13995,0,32,2.11139172
13995,0,14,2.04818535
13995,1,28,2.02177273
13996,2,40,2.32702513
13996,1,37,2.26723851
13996,2,20,2.1535126
13996,2,28,2.12903796
13996,2,14,2.11676179
13996,1,15,2.08321307
13996,1,36,2.0198111
13996,2,33,1.99564268
13996,1,31,1.98184247
13996,1,17,1.91620785
13997,3,23,3.03995708
13997,4,19,2.95052581
13997,2,6,2.93113027
13997,2,44,2.662591
13997,2,52,2.60478837
13997,2,46,2.5364971
13997,2,41,2.43413372
13997,2,11,2.41347942
13997,2,32,2.39889566
13997,2,45,2.39116134
13998,2,27,4.8018145
13998,3,20,4.52079323
13998,3,19,4.48684083
13998,3,16,4.47265032
13998,2,38,4.45221422
13998,3,33,4.34411924
13998,2,30,4.32585592
13998,2,35,4.20768358
13998,2,11,4.11056682
13998,2,3,4.01823929
13999,3,24,4.01498336
13999,3,9,3.49721954
13999,2,12,3.3785015
13999,2,19,3.20716144
13999,2,27,3.0664932
13999,2,6,2.9233964
13999,1,14,2.79051732
13999,2,7,2.77673193
13999,3,20,2.7327783
13999,1,18,2.62929386
14000,2,23,4.0034467
14000,2,1,3.19798789
14000,4,32,3.17006034
14000,3,14,3.08554158
14000,2,27,2.92162087
14000,1,11,2.8511447
14000,3,2,2.84773763
14000,1,18,2.75443258
14000,1,19,2.74003673
14000,1,7,2.6880593
14001,3,15,4.13120809
14001,2,35,3.98944945
14001,2,10,3.92643125
14001,1,12,3.76724914
14001,3,21,3.75868822
14001,2,37,3.65450705
14001,1,26,3.58283733
14001,2,23,3.5689634
14001,3,2,3.3655441
14001,2,18,3.2888619
14002,4,21,2.83955219
14002,0,9,2.73128881
14002,0,11,2.5831271
14002,2,6,2.56332843
14002,2,28,2.54310552
14002,0,19,2.42626849
14002,1,25,2.40520778
14002,1,35,2.26462154
14002,2,5,2.24251787
14002,0,27,2.22995562
14003,3,6,4.22097459
14003,3,25,3.56111321
14003,3,30,3.28807787
14003,2,4,2.99192945
14003,2,2,2.84183311
14003,2,15,2.80737794
14003,2,32,2.77789012
14003,3,18,2.76627994
14003,1,21,2.67420609
14003,2,14,2.6381575
14004,2,17,3.03957038
14004,2,14,2.99317911
14004,2,7,2.98066597
14004,2,15,2.77175755
14004,3,44,2.76672225
14004,1,12,2.74136964
14004,3,13,2.73453561
14004,3,30,2.5462893
14004,2,6,2.51095013
14004,2,18,2.49035077
14005,2,11,3.3044442
14005,3,26,3.23203412
14005,2,34,3.20429075
14005,2,23,3.12264326
14005,2,1,3.0821501
14005,2,21,3.07161109
14005,2,39,3.06598123
14005,1,15,3.04528385
14005,3,13,2.98108338
14005,3,17,2.72028351
14006,3,7,4.01836221
14006,1,8,3.82250221
14006,3,5,3.74277753
14006,2,37,3.73360308
14006,3,2,3.6867006
14006,3,15,3.66269019
14006,1,10,3.63549327
14006,2,13,3.60976785
14006,3,30,3.57225022
14006,2,23,3.54041554
14007,1,19,1.99042721
14007,1,16,1.60868801
14007,1,3,0.8981411
14007,0,26,0.87515598
14007,1,1,0.45669243
14007,0,24,0.45496784
14007,0,12,0.44056554
14007,0,23,0.32686712
14007,0,5,0.30826864
14007,0,4,0.30804971
14008,3,45,3.13519628
14008,3,18,3.11505193
14008,3,3,3.11135785
14008,3,41,2.91376166
14008,2,26,2.39678144
14008,2,23,2.37422689
14008,1,42,2.317303
14008,1,14,2.15978531
14008,1,49,2.12117074
14008,2,16,2.04129424
14009,2,26,3.58866671
14009,2,11,3.37183391
14009,2,41,3.31427048
14009,1,22,3.10337964
14009,1,27,3.10201009
14009,1,28,3.06755096
14009,2,12,2.99492257
14009,1,15,2.95270582
14009,2,30,2.95270582
14009,1,7,2.91067902
14010,4,12,3.34661272
14010,2,27,3.3310207
14010,3,10,3.26504021
14010,3,21,3.10629983
14010,2,17,3.07095251
14010,3,30,3.05994962
14010,3,11,3.05034356
14010,4,7,3.01340586
14010,2,14,3.01340586
14010,3,31,3.01264589
14011,3,32,3.17757403
14011,1,17,3.1051997
14011,1,2,3.04082655
14011,3,5,2.82519866
14011,3,13,2.64620686
14011,3,27,2.63384509
14011,3,37,2.62183294
14011,3,30,2.6027953
14011,3,34,2.4017145
14011,2,28,2.30787027
14012,2,18,0.61363777
14012,0,16,0.5873347
14012,2,27,0.53082443
14012,0,21,0.47758553
14012,1,26,0.43513648
14012,1,3,0.35181811
14012,0,2,0.34380587
14012,0,30,0.30003944
14012,1,4,0.26425091
14012,0,17,0.22475954
14013,2,2,3.37161945
14013,2,28,3.34051356
14013,2,30,3.17815745
14013,2,32,2.84702366
14013,3,31,2.803491
14013,2,18,2.79533311
14013,2,23,2.70374504
14013,0,9,2.68224395
14013,3,11,2.67807198
14013,1,24,2.65721377
14014,1,13,4.07111717
14014,2,25,3.67178357
14014,1,11,3.45174415
14014,2,6,3.44902789
14014,1,5,3.40468268
14014,0,28,3.35177829
14014,2,14,3.344719
14014,2,36,3.21667068
14014,1,30,3.20856163
14014,0,26,3.19755418
14015,2,33,3.85610638
14015,3,6,3.51273335
14015,2,35,3.11612157
14015,2,3,2.71240387
14015,1,20,2.69427264
14015,4,15,2.50451771
14015,2,14,2.46175368
14015,1,16,2.46066754
14015,0,12,2.31375965
14015,3,21,2.29261954
14016,3,24,4.12547589
14016,3,23,3.71892409
14016,3,4,3.71613699
14016,3,9,3.65057
14016,2,14,3.56944846
14016,2,27,3.55620129
14016,3,25,3.28493065
14016,1,26,3.19216743
14016,2,21,3.18634655
14016,2,18,3.12142199
14017,1,39,4.01595016
14017,2,6,4.00201597
14017,2,13,3.95192302
14017,1,46,3.79870079
14017,2,31,3.79297357
14017,2,19,3.75417322
14017,2,8,3.72163167
14017,2,3,3.72118532
14017,2,14,3.68241507
14017,3,42,3.638316
14018,2,24,3.17392654
14018,2,19,3.14468697
14018,2,27,3.11028586
14018,2,39,3.01673972
14018,1,31,2.92959337
14018,2,34,2.86512226
14018,1,41,2.85832368
14018,2,7,2.85794716
14018,1,4,2.85719179
14018,1,26,2.85076178
14019,3,14,4.0373663
14019,3,20,3.98905252
14019,4,19,3.92627469
14019,2,10,3.86350496
14019,0,5,3.71681388
14019,2,23,3.62319838
14019,3,26,3.58739548
14019,1,2,3.56556818
14019,2,8,3.56253268
14019,1,12,3.44228295
14020,4,5,3.31922576
14020,4,48,3.17832294
14020,1,51,3.10763137
14020,2,41,3.08410104
14020,3,34,2.90381047
14020,1,26,2.90280685
14020,1,22,2.84643294
14020,1,27,2.81893049
14020,3,3,2.72978944
14020,3,40,2.70495483
14021,1,25,3.30130987
14021,0,24,3.22216279
14021,1,23,3.04876546
14021,2,43,3.04179366
14021,1,18,2.95035108
14021,1,14,2.7351387
14021,2,30,2.7250735
14021,2,22,2.6796798
14021,0,38,2.67835426
14021,0,6,2.61092385
14022,3,1,4.37161978
14022,2,15,4.22168764
14022,4,22,4.16360366
14022,2,23,3.95979122
14022,3,6,3.85269434
14022,2,12,3.8214496
14022,2,2,3.81312925
14022,2,29,3.78149196
14022,2,8,3.73687006
14022,2,17,3.73611002
14023,3,35,4.61124763
14023,3,18,4.59694922
14023,3,32,4.59452103
14023,2,40,4.56583523
14023,2,14,4.15207266
14023,2,15,4.0978261
14023,2,24,4.03450135
14023,2,46,3.99580499
14023,2,48,3.99517034
14023,2,43,3.98323761
14024,2,61,2.66335507
14024,2,50,2.66251675
14024,1,42,2.33498217
14024,2,18,2.191456
14024,1,5,2.14888218
14024,1,10,2.13353317
14024,1,21,2.11660765
14024,1,53,2.10976011
14024,2,34,2.03165399
14024,2,49,2.01900964
14025,2,33,4.11935104
14025,2,10,3.97496658
14025,2,38,3.71064431
14025,2,27,3.58703931
14025,2,22,3.56240516
14025,2,14,3.48547245
14025,2,28,3.48122355
14025,2,23,3.34677233
14025,2,6,3.30187292
14025,2,9,3.24191172
14026,1,12,3.61450258
14026,0,11,3.48830431
14026,1,30,3.34006157
14026,0,24,3.17921066
14026,3,4,3.08405418
14026,1,5,3.06869369
14026,1,1,2.89754989
14026,1,20,2.89222558
14026,1,13,2.86400396
14026,1,21,2.70579293
14027,2,28,4.33601469
14027,4,23,4.25369992
14027,3,34,4.00331748
14027,2,11,3.95671459
14027,2,44,3.91434289
14027,1,43,3.88790929
14027,2,29,3.84978656
14027,1,25,3.84921895
14027,1,1,3.79198961
14027,1,24,3.73753478
14028,2,6,3.69426992
14028,1,7,3.5755605
14028,1,19,3.55658651
14028,3,15,3.51950396
14028,2,43,3.49030482
14028,1,3,3.37931993
14028,2,26,3.35048851
14028,1,37,3.32504946
14028,3,20,3.3187839
14028,3,39,3.31877236
14029,4,16,4.66267239
14029,4,45,4.5543518
14029,3,5,4.26991295
14029,2,42,4.14320096
14029,2,60,4.10071
14029,3,64,3.97384184
14029,2,30,3.95887381
14029,3,65,3.93584266
14029,1,14,3.90162232
14029,2,27,3.88766895
14030,4,37,3.41977035
14030,3,42,3.19798114
14030,3,18,3.19487393
14030,3,1,3.18134314
14030,3,22,3.16506066
14030,2,46,3.13528915
14030,1,17,2.74249492
14030,2,24,2.72412922
14030,1,20,2.71175302
14030,1,28,2.63861457
14031,3,1,4.35106204
14031,3,21,4.02419022
14031,2,6,3.80876694
14031,1,15,3.3048638
14031,2,53,3.17727337
14031,2,17,2.76755825
14031,3,28,2.73379956
14031,1,38,2.70614306
14031,1,22,2.68903343
14031,0,25,2.64239272
14032,2,27,3.7714491
14032,2,42,3.61874723
14032,3,3,3.57111501
14032,2,39,3.45698769
14032,1,31,3.17548876
14032,2,37,3.16736406
14032,1,25,3.1314832
14032,2,36,3.03394372
14032,2,22,3.01675964
14032,2,18,2.99489003
14033,2,34,1.15993441
14033,1,8,1.09858168
14033,2,7,1.0474075
14033,1,19,1.02293161
14033,0,20,0.96709081
14033,1,25,0.93689894
14033,1,44,0.91026813
14033,0,26,0.90976493
14033,1,32,0.87874737
14033,1,22,0.86862073
14034,1,36,2.1440262
14034,1,31,2.08424731
14034,0,1,2.08024132
14034,0,27,2.004375
14034,1,3,1.96244705
14034,1,35,1.70588274
14034,1,14,1.58762688
14034,1,15,1.57093979
14034,1,10,1.56009428
14034,2,12,1.5362665
14035,1,67,2.50000605
14035,2,33,2.47009631
14035,0,72,2.3514718
14035,2,66,2.33598083
14035,1,23,2.24236333
14035,2,53,2.21995999
14035,1,65,2.08805505
14035,1,57,2.07297662
14035,2,41,2.06856573
14035,2,12,2.05573713
14036,3,11,3.83813515
14036,2,5,3.65960232
14036,1,19,3.65126662
14036,2,32,3.61285746
14036,1,12,3.60929771
14036,1,29,3.58530166
14036,2,22,3.57937126
14036,2,39,3.5206187
14036,2,25,3.43272723
14036,2,35,3.40406356
14037,0,53,2.23238926
14037,0,43,2.00925994
14037,1,45,1.95559726
14037,2,52,1.86938873
14037,1,27,1.84403315
14037,2,51,1.80760119
14037,0,4,1.76395016
14037,1,36,1.75967688
14037,0,42,1.7521007
14037,0,46,1.73303564
14038,4,40,3.74056114
14038,3,21,3.60263253
14038,4,18,3.18334941
14038,4,23,3.11021141
14038,0,36,2.99933627
14038,4,7,2.71957196
14038,0,3,2.61383948
14038,1,10,2.54893297
14038,0,19,2.53272377
14038,0,27,2.38053208
14039,2,24,2.57697448
14039,0,31,2.49606886
14039,1,38,2.36406231
14039,2,28,2.27710935
14039,2,11,2.23166269
14039,1,45,2.11517308
14039,1,7,2.06544415
14039,0,34,2.02302104
14039,3,35,2.00078049
14039,2,26,1.95090138
14040,0,10,1.90645914
14040,0,14,1.81878003
14040,0,36,1.79094386
14040,3,2,1.51163785
14040,0,38,1.4747834
14040,0,17,1.45449339
14040,0,35,1.41838249
14040,1,16,1.4150881
14040,0,32,1.4150881
14040,2,18,1.3799465
14041,3,35,3.33109948
14041,4,36,3.1717661
14041,2,6,3.02084596
14041,2,25,2.95428011
14041,3,17,2.88910125
14041,2,29,2.88540495
14041,2,22,2.86187089
14041,2,26,2.82265184
14041,1,31,2.7453213
14041,3,21,2.7338449
14042,0,5,1.09893131
14042,2,11,0.87802868
14042,1,21,0.87656676
14042,2,32,0.83658114
14042,2,13,0.83444811
14042,2,19,0.81421795
14042,3,24,0.80178098
14042,0,35,0.7963409
14042,2,1,0.747925
14042,2,33,0.6728956
14043,1,21,3.2387442
14043,4,1,3.15230166
14043,3,33,3.15230166
14043,2,26,3.13833814
14043,0,44,3.11402215
14043,3,43,3.09522409
14043,3,11,3.02191932
14043,0,41,2.99690034
14043,4,10,2.98863933
14043,2,15,2.92259478
14044,4,2,3.56137162
14044,1,33,3.09593115
14044,1,23,3.09447858
14044,2,14,3.08504909
14044,1,41,3.08300041
14044,1,18,2.96956028
14044,2,8,2.87249264
14044,2,13,2.79528328
14044,2,32,2.7776643
14044,2,38,2.76992775
14045,1,22,2.42527078
14045,1,36,2.33851488
14045,2,54,2.27946637
14045,0,18,2.23175825
14045,2,25,2.1628556
14045,1,13,2.16264793
14045,1,55,2.13590415
14045,1,33,2.13515031
14045,0,12,2.12519908
14045,0,11,2.10886532
14046,3,21,2.64572296
14046,2,15,2.09312264
14046,2,33,2.02710029
14046,1,18,2.02541495
14046,1,16,2.01516768
14046,2,30,1.89253847
14046,1,5,1.87372788
14046,2,8,1.85193101
14046,2,1,1.83554363
14046,1,28,1.79171142
14047,2,10,3.01448166
14047,2,12,2.74522905
14047,2,9,2.63529258
14047,1,2,2.24183447
14047,2,1,2.16674226
14047,2,23,1.9569733
14047,1,26,1.9569733
14047,1,5,1.84095435
14047,2,24,1.75386942
14047,0,4,1.53909978
14048,3,18,3.55058368
14048,3,28,3.50049087
14048,2,15,3.41377092
14048,2,34,3.41128005
14048,2,6,3.26685229
14048,1,4,3.20835337
14048,3,12,3.18989244
14048,2,9,2.92670558
14048,1,32,2.9216193
14048,1,30,2.89537683
14049,2,6,2.9246177
14049,2,29,2.73779303
14049,0,3,2.57837393
14049,1,48,2.57832022
14049,2,36,2.56016507
14049,2,22,2.49542668
14049,2,18,2.36619735
14049,1,13,2.3132732
14049,1,43,2.26441696
14049,1,39,2.1816481
14050,2,19,3.80622526
14050,2,2,3.50703582
14050,2,3,3.29801813
14050,2,25,3.2489024
14050,1,5,2.95012095
14050,2,27,2.85631063
14050,2,37,2.79530896
14050,2,24,2.72371844
14050,2,12,2.53080947
14050,2,22,2.46456463
14051,0,28,3.67846631
14051,0,44,2.94167932
14051,3,20,2.8749349
14051,0,9,2.83709546
14051,0,12,2.74346374
14051,2,16,2.67015033
14051,0,39,2.64753095
14051,0,32,2.64443438
14051,0,27,2.6330287
14051,0,1,2.48407497
14052,3,36,3.82387881
14052,2,30,3.689431
14052,2,2,3.58583035
14052,2,8,3.57787038
14052,3,19,3.29156358
14052,2,32,3.15554178
14052,1,34,3.00480875
14052,2,40,2.99462749
14052,2,13,2.9807475
14052,1,49,2.95898723
14053,2,12,4.23243957
14053,1,30,3.99614003
14053,3,48,3.90620184
14053,2,15,3.85410635
14053,1,42,3.75803932
14053,2,40,3.72280026
14053,2,25,3.68315546
14053,3,4,3.68243171
14053,1,19,3.6415104
14053,2,37,3.6363398
14054,4,37,3.34661272
14054,2,13,3.3310207
14054,2,3,3.26504021
14054,4,32,3.10629983
14054,1,35,3.07095251
14054,2,10,3.05994962
14054,2,14,3.05034356
14054,1,12,3.01340586
14054,2,31,3.01264589
14054,1,4,2.97855899
14055,2,33,3.01459062
14055,2,28,2.92581596
14055,2,22,2.90606555
14055,1,6,2.79299696
14055,1,7,2.7643543
14055,2,5,2.71463757
14055,2,36,2.65594774
14055,2,2,2.65291419
14055,2,11,2.59621748
14055,2,31,2.58195592
14056,2,45,3.90794251
14056,0,36,3.43711096
14056,1,20,2.97867868
14056,1,25,2.9777508
14056,0,9,2.87613575
14056,1,8,2.76871203
14056,2,47,2.75515722
14056,2,32,2.73327863
14056,1,18,2.72118484
14056,1,28,2.70819661
14057,1,5,2.32514207
14057,2,18,2.32514207
14057,2,25,2.2142164
14057,1,6,2.16531273
14057,2,22,2.1363231
14057,1,29,2.00239486
14057,1,15,1.99955015
14057,1,13,1.95444732
14057,2,3,1.94255937
14057,2,31,1.72851676
14058,3,40,3.24018358
14058,2,29,3.13242825
14058,2,27,3.05661364
14058,1,5,3.04458738
14058,3,15,3.04108295
14058,3,43,3.03078615
14058,4,3,3.00993446
14058,4,25,2.92496266
14058,2,34,2.91228079
14058,1,31,2.91107591
14059,2,25,3.19574662
14059,2,6,3.1900487
14059,1,5,3.07626217
14059,2,2,2.83541605
14059,2,30,2.82517009
14059,3,34,2.61045042
14059,2,28,2.56461648
14059,2,15,2.55310684
14059,2,32,2.53909988
14059,2,13,2.5368622
14060,0,26,1.05915025
14060,0,27,0.84849724
14060,2,8,0.76966951
14060,1,18,0.71368259
14060,0,6,0.66132293
14060,0,10,0.63309546
14060,0,31,0.60962067
14060,2,24,0.59555011
14060,1,32,0.55742999
14060,0,20,0.49815157
14061,3,31,3.69963993
14061,2,15,3.69479163
14061,3,1,3.59053671
14061,3,8,3.5179066
14061,1,41,3.48709559
14061,1,5,3.37487595
14061,1,9,3.29972863
14061,1,19,3.26965743
14061,3,14,3.22573875
14061,2,33,3.22248388
14062,3,12,3.19287835
14062,3,8,3.17717642
14062,2,4,2.95658568
14062,2,7,2.95035053
14062,2,22,2.85657616
14062,2,2,2.73669696
14062,2,10,2.69457032
14062,2,34,2.58657563
14062,3,20,2.45532919
14062,3,36,2.3959983
14063,2,45,4.40580957
14063,4,6,4.36752137
14063,4,13,4.28450881
14063,4,28,4.22254975
14063,2,49,4.21959751
14063,3,37,4.16676458
14063,4,29,4.13197833
14063,2,56,3.97886592
14063,4,36,3.89350304
14063,2,21,3.83033472
14064,2,20,2.78464629
14064,0,2,2.5721852
14064,3,7,2.46896302
14064,1,14,2.42460129
14064,2,26,2.33610171
14064,2,22,2.28997705
14064,1,31,2.28394465
14064,2,5,2.26669382
14064,2,15,2.26240506
14064,2,1,2.18741799
14065,3,34,4.84872152
14065,4,5,4.79865282
14065,1,79,4.69400411
14065,3,60,4.42797195
14065,1,3,4.25141122
14065,2,7,4.18841871
14065,2,29,4.17487393
14065,3,82,4.04076128
14065,2,36,4.02817017
14065,2,81,4.01092965
14066,3,7,4.69831867
14066,3,29,4.68098373
14066,3,3,4.41852814
14066,3,2,4.33437738
14066,3,18,4.2636208
14066,3,41,3.89020452
14066,3,6,3.85314248
14066,1,51,3.72495604
14066,2,19,3.66833966
14066,1,5,3.62958086
14067,2,46,1.95661402
14067,1,41,1.93277424
14067,1,31,1.85954194
14067,1,20,1.6901616
14067,2,15,1.63174291
14067,2,40,1.52518989
14067,1,2,1.48267766
14067,0,19,1.43217035
14067,1,18,1.36671109
14067,2,24,1.35968388
14068,0,41,2.05825992
14068,1,20,1.98342234
14068,1,16,1.94017713
14068,1,37,1.9341734
14068,0,13,1.919597
14068,0,8,1.872902
14068,1,10,1.80519524
14068,0,22,1.70480299
14068,0,19,1.67772208
14068,0,39,1.65320437
14069,3,10,3.83090422
14069,2,4,3.40613233
14069,2,1,3.20132559
14069,3,16,3.18879517
14069,3,29,3.06338737
14069,2,24,2.97391468
14069,3,5,2.83057491
14069,1,11,2.78197063
14069,2,9,2.76454753
14069,2,2,2.74533544
14070,3,15,3.50110101
14070,3,5,3.04469625
14070,3,20,3.03697481
14070,2,9,2.95844112
14070,0,12,2.6743749
14070,2,13,2.66894078
14070,2,31,2.6621108
14070,1,49,2.66026063
14070,2,42,2.65589876
14070,2,54,2.59596856
14071,2,22,2.8431686
14071,2,7,2.7705025
14071,3,13,2.74817103
14071,3,4,2.60096441
14071,3,30,2.51618697
14071,2,9,2.45294138
14071,3,18,2.37969491
14071,2,26,2.37693113
14071,2,8,2.37530874
14071,2,1,2.34476907
14072,1,56,2.86950141
14072,3,18,2.86497302
14072,2,13,2.77077659
14072,3,57,2.75235653
14072,3,29,2.70456127
14072,2,7,2.68383663
14072,1,36,2.65029473
14072,1,11,2.64472978
14072,2,54,2.61129898
14072,1,50,2.59984716
14073,4,18,3.68635277
14073,3,40,3.054844
14073,3,15,2.98221797
14073,2,17,2.85845556
14073,2,9,2.83436472
14073,2,25,2.79371987
14073,3,27,2.7574869
14073,2,20,2.75156678
14073,1,8,2.74961216
14073,4,7,2.74234452
14074,3,6,4.99832024
14074,3,27,4.84793186
14074,1,31,4.67084932
14074,3,3,4.46635676
14074,4,20,4.30115996
14074,1,15,4.12144714
14074,3,29,3.98154883
14074,1,14,3.75255183
14074,3,8,3.52501675
14074,0,11,3.40442871
14075,3,43,4.30715289
14075,2,60,4.03223779
14075,3,51,4.00943779
14075,1,64,3.93532116
14075,2,49,3.84444291
14075,1,50,3.78193738
14075,2,30,3.7452159
14075,1,3,3.6933892
14075,2,4,3.67889183
14075,3,27,3.65280542
14076,2,25,2.91604277
14076,3,26,2.89862472
14076,0,11,2.84308293
14076,2,3,2.7591924
14076,0,39,2.75269978
14076,2,8,2.51098369
14076,3,15,2.26138072
14076,2,17,2.14646243
14076,1,30,2.07967701
14076,1,20,2.07584389
14077,3,2,2.7665253
14077,2,44,2.72145592
14077,1,12,2.5592904
14077,0,23,2.5365913
14077,1,20,2.34330721
14077,2,25,2.31593137
14077,1,31,2.22597865
14077,2,15,2.21449743
14077,0,18,2.20690628
14077,1,3,2.20089084
14078,1,46,2.34105441
14078,1,23,2.15158155
14078,2,1,2.14601807
14078,2,22,2.13128416
14078,1,54,2.11086728
14078,2,45,2.08377987
14078,2,13,2.07121829
14078,2,61,2.04137477
14078,2,21,2.00232509
14078,0,27,1.99172143
14079,3,9,2.90398323
14079,1,33,2.63538045
14079,1,29,2.39951704
14079,2,2,2.2850076
14079,2,1,2.09440081
14079,1,7,2.07847291
14079,1,19,2.06783098
14079,0,28,2.03161318
14079,1,15,2.02636462
14079,2,35,1.99837344
14080,1,9,3.0768654
14080,3,16,2.93383377
14080,1,14,2.86597529
14080,1,19,2.43336191
14080,1,17,2.31318652
14080,1,15,2.29437436
14080,1,2,2.22280425
14080,0,4,2.11100875
14080,1,20,2.08848162
14080,1,13,2.05596442
14081,3,34,4.4732567
14081,2,27,4.42783257
14081,3,20,4.24693115
14081,3,23,4.08700466
14081,2,18,4.00304487
14081,3,13,3.99473685
14081,2,33,3.97984802
14081,2,6,3.95480123
14081,1,8,3.95004741
14081,2,28,3.94538047
14082,2,14,4.28032433
14082,1,7,4.23172431
14082,2,1,4.06937574
14082,2,46,3.99107981
14082,2,22,3.94042406
14082,2,52,3.88760187
14082,3,40,3.82947291
14082,2,15,3.82942485
14082,2,55,3.80668663
14082,1,25,3.71333642
14083,1,1,2.52797532
14083,0,13,2.51137299
14083,1,22,2.32919665
14083,1,3,2.32879354
14083,1,27,2.19579022
14083,1,25,2.11936426
14083,2,35,2.11533964
14083,1,39,2.11533964
14083,1,6,2.10975346
14083,0,26,2.09915797
14084,2,49,3.44294761
14084,2,1,3.37619376
14084,2,55,3.34455468
14084,0,20,3.25301638
14084,1,13,3.23415599
14084,2,19,3.19164776
14084,2,40,3.17702272
14084,3,34,3.16747609
14084,2,6,3.15992203
14084,2,43,3.14831611
14085,2,20,2.3335328
14085,2,30,2.31012066
14085,2,35,2.24634743
14085,2,5,2.22675389
14085,2,4,2.04223291
14085,2,3,1.99447088
14085,1,29,1.94816464
14085,1,24,1.93853099
14085,1,15,1.9356769
14085,1,14,1.72666665
14086,1,20,3.55436237
14086,1,3,3.4390013
14086,0,28,3.16609447
14086,1,23,3.11155877
14086,0,10,2.98643515
14086,1,1,2.95940497
14086,0,4,2.87313244
14086,2,22,2.81743
14086,2,32,2.75517669
14086,1,12,2.74172079
14087,3,40,4.58743494
14087,4,8,4.22611067
14087,3,20,3.66090621
14087,2,36,3.58525679
14087,2,16,3.54368365
14087,2,45,3.39883924
14087,1,47,3.39160074
14087,2,7,3.36721591
14087,2,19,3.36152935
14087,3,39,3.3445249
14088,2,44,3.92543591
14088,2,7,3.89212875
14088,2,33,3.79836778
14088,0,57,3.78143615
14088,1,9,3.77190312
14088,3,23,3.76512233
14088,0,54,3.643518
14088,0,35,3.4331228
14088,3,14,3.40599436
14088,2,59,3.3904326
14089,4,54,2.21380943
14089,4,45,2.10319003
14089,1,47,2.00080942
14089,4,48,1.86816964
14089,3,18,1.85633358
14089,2,39,1.81693421
14089,2,27,1.81395285
14089,3,55,1.62960836
14089,1,17,1.5785373
14089,1,5,1.5575049
14090,1,22,2.45886799
14090,1,27,2.45424523
